"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"3735"	"DCLK2"	-3.11210216990855	3.89161354580309	-39.2936586717848	6.60657440731212e-13	6.9059158228243e-12
"3445"	"CSDC2"	-4.85892890963351	3.06069971384673	-39.3321358923958	6.62189118757702e-13	6.91768522408092e-12
"9293"	"MITF"	2.70373108753715	3.93572751975465	39.2769353035755	6.63090154465231e-13	6.92285611970466e-12
"11589"	"PPP3CA"	-3.64326932659973	6.16500762544118	-39.2443342052516	6.70560944718522e-13	6.9965688779107e-12
"14453"	"SYNJ1"	-2.6528364151914	4.70447223063384	-39.2194991484821	6.73113256151161e-13	7.01890391689367e-12
"6929"	"IL1RN"	2.81173239029625	2.25946721056946	39.2063881956398	6.75557550020558e-13	7.04008598429126e-12
"5650"	"GALNT9"	-5.2170844028014	3.41194757132099	-39.2708424931323	6.76082485058167e-13	7.04125246655876e-12
"4761"	"EXPH5"	-2.55375442422656	2.37584766928667	-39.1988055381969	6.76721285055439e-13	7.04360267943234e-12
"11516"	"PPM1E"	-2.22764701152423	3.22199577698044	-39.1633528921451	6.82947613013842e-13	7.10177023739549e-12
"10377"	"NUP37"	3.28839364221433	4.5091065611311	39.1679340699669	6.83142893385454e-13	7.10177023739549e-12
"2163"	"C9orf24"	-3.74382962060255	2.67080875110353	-39.1435549860526	6.88902606330214e-13	7.15728247125157e-12
"1424"	"BRSK1"	-4.50507230413142	5.26406206247908	-39.1612051703032	6.89808932069843e-13	7.16233403340972e-12
"401"	"AKAP11"	-2.39730948925324	5.1027021951069	-39.1027560538002	6.9395358213526e-13	7.20098272782961e-12
"12760"	"RPS6KA2"	-2.98978886189878	4.36495990264687	-39.100500682751	6.94823498911122e-13	7.20562398597063e-12
"15465"	"TSC22D1"	-2.14566925962896	7.57142326725602	-39.0731035531633	6.99338008134259e-13	7.24803264479087e-12
"10579"	"P2RY8"	2.39135323840161	1.86534984320503	39.0487112775681	7.03895408981286e-13	7.29083403871321e-12
"11194"	"PLA2G4C"	-3.89309785265652	3.41176770025075	-39.0543930219242	7.05887553005643e-13	7.30563892381347e-12
"8829"	"MAGEA10"	3.42434307752464	2.33922673738992	39.0436803427472	7.06181767050537e-13	7.30563892381347e-12
"5152"	"FBXL21"	2.40837029723613	2.28557852172256	39.030633708487	7.07261775911101e-13	7.31237478320701e-12
"7120"	"ITGB1"	2.20851750867582	7.14812753686884	38.9496103142268	7.2249413860481e-13	7.46533489034751e-12
"2002"	"C4orf49"	-2.9051065129564	2.21406499561833	-38.9429307237506	7.24179859267537e-13	7.47822072722728e-12
"7584"	"KLK11"	3.4624464023767	2.5421967790165	38.8821783480339	7.37054641271312e-13	7.60656451515411e-12
"837"	"ARHGEF37"	-2.80677434244714	3.20617569831452	-38.8447217966358	7.43123692238695e-13	7.66018292299343e-12
"2211"	"CABP7"	-2.94609044646835	2.14609612164619	-38.8454350716254	7.43148721604266e-13	7.66018292299343e-12
"5436"	"FOXA3"	2.22236726299103	1.7749390475342	38.8394475043744	7.43855265942553e-13	7.66283288764627e-12
"12863"	"RUVBL1"	2.4236357515287	5.68115421193511	38.8134546926209	7.49048750053411e-13	7.70761416244255e-12
"5617"	"GAGE12J"	4.16257516753118	2.71691434476953	38.8367880785536	7.49106496989108e-13	7.70761416244255e-12
"9956"	"NECAP1"	-2.32917167581345	6.17518666983325	-38.7969017320618	7.52312348256451e-13	7.73593077528602e-12
"2829"	"CEP152"	2.35760970808863	2.66324928207621	38.7869011673357	7.54317980033868e-13	7.75187898830465e-12
"2578"	"CD109"	2.45406014493185	2.83727998436729	38.7634025607958	7.59068922415733e-13	7.79600364955773e-12
"2563"	"CCR9"	2.61609089963865	2.05398718129898	38.7479806204901	7.62268574899785e-13	7.82415227782446e-12
"2223"	"CACNA2D1"	-2.91424091690127	3.07093830289042	-38.7407008668056	7.64031921154096e-13	7.83753322729012e-12
"5917"	"GNG7"	-3.76104635019886	4.58080743042348	-38.6839992056268	7.77960801476406e-13	7.97561858350646e-12
"9051"	"MCM6"	2.29972860039844	5.24443503804839	38.6501482830217	7.82208797641473e-13	8.0143496340081e-12
"3584"	"CXorf36"	-2.69680179880871	1.64421282099374	-38.6465808402026	7.83153313155136e-13	8.01920770929845e-12
"7270"	"KCNJ2"	-2.20280730605657	1.58301860541891	-38.6175697937161	7.89002082950894e-13	8.07166700320965e-12
"5857"	"GLS"	-2.92459011019067	5.82443513667085	-38.6187749188827	7.89223350011759e-13	8.07166700320965e-12
"6097"	"GRAP2"	2.84715865076453	2.12728065243042	38.605272306212	7.91967324182196e-13	8.09487464627234e-12
"12099"	"RAC2"	3.34442042429476	4.40531637541912	38.5565328110534	8.03295331794064e-13	8.20574122933313e-12
"7293"	"KCNN1"	-4.01579524749974	3.09848557198532	-38.5462106932898	8.08364164413733e-13	8.25257523298786e-12
"5912"	"GNG13"	-5.60532089749645	3.79705684386923	-38.6125167301368	8.09249710534246e-13	8.25667164266808e-12
"13995"	"SPAG5"	3.13798302925858	4.60994004618607	38.5160112154907	8.11523374033414e-13	8.27002110867017e-12
"6674"	"HRH3"	-4.16914881783501	2.51476513769284	-38.5359518822286	8.11528260590368e-13	8.27002110867017e-12
"10429"	"ODC1"	2.7177279249038	6.67064860754331	38.505579317294	8.1317398491702e-13	8.28184185713875e-12
"8953"	"MAPK9"	-2.21496527837799	5.8298386972272	-38.5010182535622	8.13918181217659e-13	8.28447228154022e-12
"1537"	"C11orf9"	-2.8155771684078	5.12593680434436	-38.4963839123922	8.15274436499808e-13	8.2933256968289e-12
"13498"	"SLC24A4"	-2.54255787161201	1.62661419934241	-38.4799903166489	8.18622587235463e-13	8.32241889670686e-12
"7423"	"KIAA1239"	-2.24975239307248	1.42580983648636	-38.4702680558913	8.20641240784487e-13	8.33484430256453e-12
"5624"	"GAGE2E"	4.86959555172159	3.08379384249861	38.5200000318652	8.20822545838809e-13	8.33484430256453e-12
"4697"	"ESM1"	2.63816076582109	2.14894775568232	38.4584468975014	8.23415219880035e-13	8.35619409746114e-12
"9564"	"MST4"	3.00326325870096	3.70119481062997	38.4551418781754	8.24576574133951e-13	8.36300179203434e-12
"6054"	"GPR62"	-3.17028170502641	1.98378742950141	-38.4423955517947	8.27719723531563e-13	8.38988915962522e-12
"12856"	"RUNX1"	2.96091174080952	3.08021891817476	38.4232632152208	8.31570685530463e-13	8.4239148054717e-12
"12045"	"RAB32"	3.03188896675352	4.35733511626985	38.3959899152672	8.3778538155747e-13	8.4818307423832e-12
"7912"	"LNX1"	-2.21087013539524	4.03226905298089	-38.3859249744441	8.39368157200615e-13	8.49281169858355e-12
"8626"	"LRFN2"	-2.88054275785842	1.80054504390871	-38.3687568412254	8.43682141256224e-13	8.5313978803543e-12
"6937"	"IL2RG"	4.13446293379791	3.57602433956055	38.384228375287	8.44898323706264e-13	8.53863160691648e-12
"408"	"AKAP5"	-2.25603169526279	2.68426903496534	-38.338827280737	8.50042888297875e-13	8.58553388779056e-12
"14651"	"TCF19"	2.60691042018209	4.1741250961479	38.3138361702611	8.55920261990034e-13	8.63977770673066e-12
"13454"	"SLC16A14"	-2.17904256265746	3.07893390474968	-38.2893757178565	8.61385845330384e-13	8.68804200743656e-12
"6634"	"HOXC13"	2.30683744452846	1.77547756137247	38.2880516450677	8.61720865421739e-13	8.68804200743656e-12
"9855"	"NCAPD2"	3.18851798886738	5.55355694282559	38.2781844188838	8.65017583437138e-13	8.71612575651287e-12
"8209"	"LOC100507421"	-2.34628928537263	2.95834974232802	-38.2698021779098	8.65968333529492e-13	8.72055175330438e-12
"12951"	"SATB1"	-2.10864772616997	4.76752149767426	-38.2654333259496	8.6693436575165e-13	8.72512632922071e-12
"11660"	"PRIM2"	2.56552346956269	3.40421524657748	38.2419269359233	8.7258820061883e-13	8.77684733472002e-12
"15053"	"TMEM229A"	-2.35370858998427	1.61293655787236	-38.2180065992704	8.78116496270445e-13	8.82724536846393e-12
"3325"	"CPB2"	3.25219045437804	2.33367078247389	38.1954531677304	8.84645663062035e-13	8.88763931027969e-12
"13776"	"SMARCA2"	-2.15294464109475	5.40765463848028	-38.1812096336226	8.8680976269812e-13	8.90413406610144e-12
"2444"	"CCDC165"	-3.13189507741881	4.52232659429324	-38.1677218387048	8.90977359370724e-13	8.94071394932988e-12
"8445"	"LOC541471"	3.52169787478857	5.20627515486356	38.1524786375161	8.9584252313596e-13	8.98424657467352e-12
"10669"	"PARK2"	-2.94302631887886	2.2450378632323	-38.1368694518521	8.98048856264492e-13	9.00107874806192e-12
"14908"	"TMCC3"	-2.74935944247	2.68337641096588	-38.1166504433141	9.02696666993166e-13	9.03909804382558e-12
"6833"	"IFIT1"	-2.92803815671858	4.45976331565525	-38.1167858096625	9.02902455782449e-13	9.03909804382558e-12
"4504"	"ENDOD1"	-2.0252969690895	5.14223842243923	-38.1074769021591	9.04599032623644e-13	9.05076813802847e-12
"10580"	"P2RY8"	2.39163811351041	1.86496216970711	38.0913473308466	9.08625497950241e-13	9.0857220613218e-12
"12428"	"RHBDL3"	-3.01949090449246	3.19986090903809	-38.0754232736957	9.13201410773462e-13	9.12612593920091e-12
"13472"	"SLC1A1"	-2.29996325514065	3.65303927648765	-38.0346494150504	9.22618543346359e-13	9.2148351174646e-12
"2608"	"CD34"	-3.3134094562284	2.88119139415706	-38.0357223335204	9.23784723512579e-13	9.22108065056555e-12
"14871"	"TLN2"	-2.45894329959283	3.83774934991661	-38.0207584072725	9.26154213513573e-13	9.23932310485249e-12
"10723"	"PCDH10"	-3.17178005440644	3.4923991709148	-38.0120320012599	9.29323571263542e-13	9.26551904472054e-12
"10808"	"PCNXL2"	-2.56469438253848	3.43779437305695	-37.9635420963352	9.40673533192533e-13	9.37319875359409e-12
"12606"	"ROBO2"	-2.33386958474133	2.46987422879794	-37.9094600170562	9.54444383778704e-13	9.50486115598314e-12
"15028"	"TMEM194A"	2.30712356410865	3.93845702719467	37.8954666291412	9.58065757498998e-13	9.53286684621788e-12
"2377"	"CBX2"	3.92748535133542	2.95436367129068	37.9111819380692	9.58374906118685e-13	9.53286684621788e-12
"4426"	"EIF4EBP1"	4.03472267683756	5.55384768167312	37.8976080648323	9.62629283937906e-13	9.56960155210341e-12
"3444"	"CSDA"	2.34765037248656	6.72471505487177	37.8638082131509	9.66348704008127e-13	9.60097847006675e-12
"153"	"ACP5"	2.66959241920599	2.77599583459352	37.8462179937291	9.71183521391844e-13	9.64339420862524e-12
"9037"	"MCF2L"	-4.22734323510995	4.42418114126211	-37.8286005249987	9.82325822773494e-13	9.7444186853503e-12
"2789"	"CECR6"	-2.69836221624434	2.53510230200286	-37.8037087820167	9.8250077541892e-13	9.7444186853503e-12
"11661"	"PRIMA1"	-2.82975698691099	2.69657508125199	-37.7811380592337	9.88715852468878e-13	9.80035847019878e-12
"3569"	"CXADRP2"	2.17088312892667	1.74196946204625	37.7407332742922	9.99197403251573e-13	9.89849885417551e-12
"4537"	"EOMES"	-2.80973380642437	1.92523418032892	-37.7244618526327	1.00406773716937e-12	9.94097029674836e-12
"13609"	"SLC35F2"	2.56964863163973	3.47302053472078	37.7046128771135	1.0092590912041e-12	9.9865689181304e-12
"10776"	"PCDHGA9"	-2.8939468913262	2.02272135578174	-37.691407489355	1.0132880373342e-12	1.00206193436838e-11
"6748"	"HSPD1"	2.30195452002039	8.62401195142861	37.6613965703419	1.02108668107555e-12	1.00918880148737e-11
"7926"	"LOC100128252"	-2.69986120540966	4.74009670568012	-37.6599211998985	1.02176397454903e-12	1.00927311715448e-11
"14026"	"SPC24"	4.09075307648596	3.13865473747111	37.6649309889252	1.02598809112817e-12	1.01250114115826e-11
"12222"	"RBBP8"	2.53928437554327	3.82403525659272	37.6434673564864	1.02621970316234e-12	1.01250114115826e-11
"10595"	"PACRG"	-3.18291663248576	1.98054755820414	-37.6393650290428	1.02843554233646e-12	1.01410049515872e-11
"2425"	"CCDC144A"	-2.39075969933461	1.69417007542948	-37.6228402292566	1.03193217477514e-12	1.0169602108521e-11
"13292"	"SGTB"	-2.62978835570999	4.48622180685352	-37.5963245278765	1.03960293926103e-12	1.02392781695328e-11
"14957"	"TMEM132B"	-2.20304179165496	3.14332806117916	-37.5460966914187	1.05376163709582e-12	1.03727379623826e-11
"14684"	"TDRD6"	-2.12185758255247	1.40834811496878	-37.5347568934304	1.05702356509438e-12	1.03988429089984e-11
"14692"	"TEAD4"	2.80953132455732	3.77581603056486	37.5168337127432	1.06269093063432e-12	1.04485684408216e-11
"12403"	"RGS11"	-4.30263848739243	4.15574676602897	-37.5210986769108	1.06902191220871e-12	1.05047576837155e-11
"5759"	"GFOD1"	-2.83139617131855	3.30830266748867	-37.4931411589731	1.06964867205899e-12	1.05048618720817e-11
"12515"	"RND1"	-3.66769791382558	4.08101713311835	-37.4945824637893	1.07204149839494e-12	1.05223002338142e-11
"11087"	"PIF1"	2.93080232671123	2.65528403715029	37.4571185241674	1.0804454850507e-12	1.05986853133656e-11
"11299"	"PLSCR4"	-2.07022868799881	3.69984575269901	-37.4521167816986	1.08124288391673e-12	1.06004082391583e-11
"11247"	"PLEKHA6"	-2.89613085870877	3.98983304648654	-37.4394871157301	1.08562334037552e-12	1.06372369713001e-11
"14856"	"TK1"	4.89665320223467	4.55114876224285	37.4435678494459	1.09894160600014e-12	1.07615482140703e-11
"3952"	"DKC1"	2.25087860961091	5.85439394416188	37.3791030046734	1.10319148620447e-12	1.07969642068312e-11
"15273"	"TP53INP2"	-2.47703027645512	6.24681381071266	-37.3487138696023	1.11255857615156e-12	1.08823930951279e-11
"8659"	"LRRC2"	-2.18326113113419	1.65308163095642	-37.3112196961363	1.12398355892028e-12	1.09878415688256e-11
"16040"	"VSX1"	-2.40278233894157	1.54956169459674	-37.3030456673703	1.12659733982157e-12	1.10070819751392e-11
"948"	"ASB9"	2.77054152946433	2.21311610869996	37.2851649470762	1.1325081859591e-12	1.10584948811092e-11
"792"	"ARHGAP20"	-2.56053249266958	2.3557073211313	-37.2569560272695	1.14111547147938e-12	1.1136163522182e-11
"13678"	"SLC5A11"	-4.33520132051217	2.87032578622915	-37.2696113545366	1.14588749642774e-12	1.11763363424466e-11
"285"	"ADORA1"	-4.04179380340922	4.05956552403483	-37.2292103638744	1.15594889397741e-12	1.12680232666786e-11
"16081"	"WDFY3"	-2.47107121484216	3.73631417417257	-37.2035149471504	1.15801081934289e-12	1.12816722622725e-11
"9343"	"MME"	2.22278928825826	2.66969068079823	37.1920020715633	1.16158848081507e-12	1.1310063968827e-11
"13687"	"SLC6A12"	-3.38352177786684	2.64961238998143	-37.1804593548085	1.16742784016078e-12	1.13604322185509e-11
"15980"	"VIPR1"	-2.66095821479705	3.35466393329694	-37.161619630684	1.17167272862533e-12	1.13952357959688e-11
"13850"	"SNCG"	-4.37327215397027	6.12590693622794	-37.1177707455095	1.19542215133341e-12	1.16195850958285e-11
"2761"	"CDKN3"	3.50276961469339	4.56963572631521	37.0739017991205	1.20295736621804e-12	1.16861653200293e-11
"2058"	"C6orf223"	2.66311789869908	2.36013239968528	37.0515169427446	1.20796473190667e-12	1.17281268304538e-11
"14886"	"TM4SF19"	3.28233595998813	2.36710412896895	37.0176402559179	1.22087760328501e-12	1.18467514276643e-11
"8710"	"LRRK2"	-2.30548235000038	2.08792296552551	-37.0044955474166	1.22356564327399e-12	1.18660811445838e-11
"9081"	"ME3"	-3.05754347725539	3.86859925571722	-36.9738246935856	1.23507720983949e-12	1.19709103755278e-11
"11656"	"PRICKLE2"	-2.16823588521162	3.13880279128148	-36.9639735786449	1.23738089005893e-12	1.1986424315122e-11
"11868"	"PTCHD1"	-3.08213688769538	2.12998383938312	-36.9431187775304	1.24574069466841e-12	1.20605525856909e-11
"3115"	"CLVS1"	-2.35542964078806	2.78993470042481	-36.9120846090185	1.25544448433021e-12	1.21476010291406e-11
"3105"	"CLSTN1"	-2.80805298613279	7.491889580464	-36.9097714702435	1.2567235779186e-12	1.21530801360943e-11
"2339"	"CASP4"	2.73906461372046	4.32189690165003	36.895727131221	1.26153789597388e-12	1.21889435463764e-11
"7594"	"KLRC2"	3.3081534826524	3.45668651898172	36.8992290365992	1.26186200711798e-12	1.21889435463764e-11
"10439"	"OGDHL"	-3.4737975511416	4.58287204391603	-36.8672037017217	1.27396224096952e-12	1.22918971399487e-11
"7398"	"KIAA0748"	-3.87746729583996	4.55999710478513	-36.8541844128112	1.28129920757993e-12	1.23556958088406e-11
"15306"	"TPTE2P1"	-2.40840671093695	1.56006744214113	-36.8256954098743	1.28607842581968e-12	1.23947716686262e-11
"6651"	"HPD"	4.17352103087711	3.49832908880257	36.8422626808226	1.28832514351028e-12	1.24094098145236e-11
"4096"	"DOCK4"	-2.55937752787475	3.69061699842635	-36.8003080148274	1.29534517774723e-12	1.24699830239483e-11
"11992"	"PYGL"	3.18602275895846	4.79526400205395	36.756598456739	1.31261904815206e-12	1.26291434266052e-11
"7725"	"LDB2"	-3.40841802550475	4.37566379934346	-36.7377390791479	1.32052659972753e-12	1.269805865694e-11
"11147"	"PIRT"	-2.86594232632076	1.74033765844793	-36.7043610762441	1.33103398264553e-12	1.27918818320877e-11
"12471"	"RIMKLA"	-2.37225728454616	2.85786392793092	-36.6963841134583	1.33340707820586e-12	1.28074688880742e-11
"5686"	"GATS"	-2.79215374063175	5.49304748677283	-36.687423610517	1.33722053373773e-12	1.28368653601884e-11
"5604"	"GAGE12C"	4.30521867979073	2.77597344162422	36.7064275075125	1.33968210724779e-12	1.28532584392052e-11
"10131"	"NMU"	3.69748218553269	3.99007337302675	36.6834995880608	1.34250391884999e-12	1.28730873523473e-11
"2273"	"CAMKK1"	-3.49507340361006	4.95511264676609	-36.6697410244378	1.34638352941553e-12	1.29030313620042e-11
"11192"	"PLA2G4A"	2.55122189279913	3.69036803482925	36.6523409106503	1.35010430427641e-12	1.29314203840497e-11
"10992"	"PGC"	4.07879583310846	3.01992734304611	36.6671625612295	1.3519782040073e-12	1.29420979225831e-11
"15873"	"USP2"	-2.76821303968643	3.67717759792701	-36.618746257473	1.36318009537884e-12	1.30420075455184e-11
"12505"	"RNASE4"	2.86338956341683	4.53548229780353	36.6100717720209	1.3666867122993e-12	1.30682230835618e-11
"16960"	"ZNF804A"	-2.45214328661956	1.83286210923726	-36.592273896561	1.37297048653924e-12	1.31209494534796e-11
"13705"	"SLC7A4"	-2.72003006034594	1.78327440029694	-36.5767738754707	1.37926364108466e-12	1.31737063399733e-11
"2227"	"CACNB1"	-3.292028220102	4.33592658017127	-36.5754935935602	1.38141926727421e-12	1.31869076639183e-11
"10089"	"NKIRAS1"	-2.48624556852769	4.6803302229192	-36.5465159040664	1.39076837645627e-12	1.32643294961427e-11
"16286"	"YWHAG"	-2.0632454441378	8.36627917727541	-36.5452300798394	1.3910857609891e-12	1.32643294961427e-11
"2169"	"C9orf4"	-4.59464982656132	3.05429540766904	-36.5671377168558	1.39702178381333e-12	1.33134848475313e-11
"2890"	"CHAD"	-2.92096864401802	2.52762092122032	-36.506843781232	1.40706376261807e-12	1.34016927870813e-11
"5190"	"FBXO5"	2.8346482409483	4.08502654558925	36.4993583297186	1.40983698497637e-12	1.34206090211402e-11
"7272"	"KCNJ4"	-4.82569469761058	3.29212206003423	-36.5373874157946	1.41245218418683e-12	1.34380007188623e-11
"438"	"ALAS2"	4.21552276169646	3.10749156026627	36.5040236509226	1.41692489518462e-12	1.34730354366997e-11
"10367"	"NUP107"	2.43276026971304	4.86433596647877	36.4691459205166	1.42135037705062e-12	1.35028956694673e-11
"4016"	"DNAH14"	3.29155316173376	2.7258012969889	36.4734725757247	1.42164923025947e-12	1.35028956694673e-11
"7193"	"JUB"	3.77933844867054	3.36588481372068	36.4763801521315	1.42359815702914e-12	1.35138780507739e-11
"3876"	"DGCR9"	-3.42155108085444	3.02790411188414	-36.4394129581091	1.43603076201861e-12	1.36243118873986e-11
"12329"	"RELN"	-2.56923046265756	5.05802077445098	-36.4206728352865	1.44103721539266e-12	1.366420661025e-11
"5861"	"GLT25D2"	-2.16031910135588	4.00263655202914	-36.4080012958362	1.44594540781918e-12	1.37031257687099e-11
"4543"	"EPB41L1"	-2.92241300266431	5.91514320121346	-36.3889998522402	1.454607811958e-12	1.37775603255955e-11
"9662"	"MX2"	3.04130175444062	3.36897588924946	36.3797584853533	1.45875086759342e-12	1.38091302285398e-11
"5150"	"FBXL2"	-2.52827384332764	3.77619242071404	-36.3733289100054	1.46038693734753e-12	1.38169461125628e-11
"7627"	"KRT19"	4.77424526980664	5.89457629985975	36.4072718832092	1.46430909942613e-12	1.38463704027267e-11
"13984"	"SP140L"	2.36177555485338	2.78819735366069	36.3579427474793	1.46661977674178e-12	1.38605324687753e-11
"3674"	"DACH1"	-2.42910620784944	1.69331042420771	-36.3425241619761	1.47307186063561e-12	1.39137962060812e-11
"2743"	"CDK6"	2.79357011456787	3.8639418944171	36.3332934131194	1.47739761052284e-12	1.39469279411982e-11
"14760"	"TGIF1"	3.30521148668991	4.87992926988002	36.3195501124282	1.48486673867354e-12	1.39980779213232e-11
"5365"	"FLJ42709"	-2.72468625793691	4.21925126442083	-36.3151223132435	1.48488535359723e-12	1.39980779213232e-11
"13897"	"SNRPN"	-3.06640373175293	3.99660387088279	-36.3162151531928	1.48527907558647e-12	1.39980779213232e-11
"5277"	"FGR"	-2.4120882049059	1.5739092218035	-36.2833090271022	1.49795327489581e-12	1.41097267313252e-11
"2794"	"CELF2"	-2.7784386513877	4.45833124482733	-36.2794359168302	1.50006263111397e-12	1.41162877506249e-11
"4702"	"ESRP1"	2.83220724531172	2.36705106620628	36.2791250406896	1.50030578943823e-12	1.41162877506249e-11
"3616"	"CYFIP2"	-2.6601277015601	6.15079725315779	-36.2538764141199	1.51076381565043e-12	1.42068462730415e-11
"11635"	"PRDM7"	2.79269946569364	2.05488937751396	36.1999140480704	1.53430201887187e-12	1.4420239867556e-11
"4332"	"EFEMP1"	-2.16284252796937	4.25603778574245	-36.1636000425566	1.54957642875813e-12	1.45557732969131e-11
"7629"	"KRT23"	2.75941156279136	2.01889808624781	36.1561850915504	1.5534116889139e-12	1.45794292310821e-11
"11342"	"PNMA1"	-2.15110331362044	6.68002110693033	-36.152071133449	1.55465869697363e-12	1.45794292310821e-11
"14781"	"THBS1"	2.45803928034624	3.89921572219566	36.1524355030424	1.55466023474147e-12	1.45794292310821e-11
"7771"	"LGI4"	-4.70265286470381	3.11262464717168	-36.1768272544739	1.56176558500433e-12	1.46380106974924e-11
"9576"	"MT1M"	-4.31612843681462	5.65302725535597	-36.1548557740147	1.56539457846392e-12	1.46639627297975e-11
"10394"	"NWD1"	-2.14110513818643	1.4098137783529	-36.0848249522491	1.58468598399968e-12	1.48365246244979e-11
"16667"	"ZNF385D"	-2.73681534013318	3.03328257968151	-36.075985373844	1.5892227786841e-12	1.48708337836363e-11
"1472"	"BZW2"	2.45621703626053	5.98403912691814	36.05789925164	1.59705598993345e-12	1.49347737506502e-11
"6616"	"HOXA11"	2.23900507704904	1.75409869528553	36.0559498774449	1.59780792546108e-12	1.49347737506502e-11
"13716"	"SLC8A3"	-2.24298924406207	2.3559354610581	-36.0537397822843	1.59881630368428e-12	1.49360104994594e-11
"2271"	"CAMK2N2"	-3.55391948103419	4.7476385393792	-36.055604160531	1.60200604758942e-12	1.49576128725915e-11
"10883"	"PDIA6"	2.61078150366426	7.2057885724158	36.0264703327107	1.61160466422393e-12	1.50389972196792e-11
"2870"	"CFB"	3.14530691253691	4.57904426612186	35.9943357279817	1.6278847870447e-12	1.51826081697621e-11
"2809"	"CENPE"	2.77349217715863	2.29396900914351	35.9823108725788	1.63232655802287e-12	1.5215711037579e-11
"4423"	"EIF4E1B"	-2.64709097617871	1.64169890260886	-35.9690284919101	1.63830103684482e-12	1.52549297576707e-11
"2865"	"CES4A"	-4.21877976253036	3.3481355359026	-35.9920356527845	1.63832344338642e-12	1.52549297576707e-11
"2236"	"CACNG7"	-4.19995910970927	4.67538468990033	-35.9785409109985	1.64439056553862e-12	1.53030648208886e-11
"9045"	"MCM2"	3.41542901274683	4.96063446423263	35.9572156617619	1.64666531834539e-12	1.53158739838901e-11
"12368"	"RFWD3"	2.90442372001014	4.44110042053666	35.9267359489601	1.65878101510316e-12	1.5420151323061e-11
"6895"	"IKBIP"	3.52979639709066	3.97757757719741	35.9192612039831	1.66542120934078e-12	1.54705650878441e-11
"4466"	"ELOVL4"	-2.68998989652996	4.13737854234467	-35.9101667341952	1.66617624123613e-12	1.54705650878441e-11
"13934"	"SOAT2"	2.65670582471871	1.98443031657413	35.9084759342096	1.66692639253737e-12	1.54705650878441e-11
"10634"	"PAMR1"	-3.10265681014862	2.46009797610239	-35.8959821034892	1.67412270452004e-12	1.55288998853983e-11
"13200"	"SERPINE2"	2.19571222469362	8.31686661397633	35.8885608112206	1.67604448499494e-12	1.55382721178242e-11
"984"	"ATAD2"	2.90623652807096	4.25888869797505	35.880874142521	1.68070097027262e-12	1.55729732837923e-11
"13329"	"SHANK1"	-4.71486036201909	2.89920383305172	-35.8830040866116	1.69851912412004e-12	1.57295233824674e-11
"294"	"ADRA1B"	-2.61916967749264	2.19530430787015	-35.7913641752418	1.72376648473544e-12	1.59546660142533e-11
"7799"	"LIMCH1"	-2.26921416158935	5.11851431677561	-35.7773555621791	1.73038133703869e-12	1.6007200984901e-11
"580"	"ANKRD19P"	-2.92800694588176	2.34606884775995	-35.7690029226338	1.73556652979979e-12	1.60464608278507e-11
"13747"	"SLITRK5"	-2.64535088206615	3.22777827205845	-35.7412008934239	1.74882795175007e-12	1.6160307723245e-11
"1683"	"C17orf53"	2.52563588923619	2.46761655124947	35.7150048630261	1.76188163925637e-12	1.62721127127204e-11
"2024"	"C5orf49"	-2.95901415701659	2.10090083215805	-35.7066742118539	1.76704677079092e-12	1.63109801814913e-11
"14006"	"SPANXE"	4.78236512258572	3.01316029531799	35.7270546704163	1.77764859748805e-12	1.63999626290984e-11
"6927"	"IL1RAPL1"	-2.10387117207077	1.40992457441906	-35.6777088464529	1.78062278271058e-12	1.64185169402015e-11
"9680"	"MYCBP"	2.56009491831645	3.79126548324546	35.6737695191959	1.78296201121102e-12	1.64311996373711e-11
"5870"	"GLUL"	-2.70670692144676	8.61465710403419	-35.6417472358146	1.79973082260959e-12	1.65711166901134e-11
"6827"	"IFI30"	2.71126337618122	5.6490927801671	35.6398506886565	1.8007240748372e-12	1.65711166901134e-11
"6232"	"GUSB"	2.54229965470915	5.50755343317724	35.6386733539132	1.8010604274022e-12	1.65711166901134e-11
"1040"	"ATP13A4"	-2.5922037470881	1.70550524838478	-35.6341157639038	1.80349742671873e-12	1.65845887961854e-11
"11128"	"PIM1"	2.17155980348307	5.38143081859731	35.6265566092003	1.80708497369107e-12	1.66086208714065e-11
"4181"	"DST"	-2.23022530236025	5.16459532236229	-35.6238265338398	1.80853143885762e-12	1.66129593217045e-11
"17040"	"ZWILCH"	2.40019924964593	4.05197784607224	35.6218879391368	1.80964924013723e-12	1.66142756570273e-11
"15054"	"TMEM229B"	-2.29934339736805	3.80815281051111	-35.6093949390755	1.81611135429793e-12	1.66646299673979e-11
"14330"	"STRC"	-2.80780751721298	2.08698932132612	-35.5989963492849	1.82228791961133e-12	1.67123113186947e-11
"7070"	"IRF6"	-2.77943768069764	2.55650928250349	-35.5703507845945	1.83735127473368e-12	1.68413988617928e-11
"9633"	"MTSS1"	-2.64083099049027	4.4783537239382	-35.552888217881	1.84635960884861e-12	1.69148763950887e-11
"5046"	"FAM69A"	-2.37500566454643	4.51393035762624	-35.5477435214827	1.84878398290015e-12	1.69279903998199e-11
"3892"	"DHFR"	2.1890526336567	5.26274814694699	35.4768446876285	1.88698720629778e-12	1.72685157703547e-11
